year,month,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2022,12,SAR,USA-AR,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SAR_2,Arkansas Natural Gas Vehicle Fuel Consumption (MMcf),8.0,MMCF
2022,12,SGA,USA-GA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SGA_2,Georgia Natural Gas Vehicle Fuel Consumption (MMcf),123.0,MMCF
2022,12,SWI,USA-WI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WI2,Wisconsin Natural Gas Deliveries to Electric Power Consumers (MMcf),13966.0,MMCF
2022,12,SNV,USA-NV,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NV2,Nevada Natural Gas Deliveries to Electric Power Consumers (MMcf),15288.0,MMCF
2022,12,SMO,USA-MO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MO2,Missouri Natural Gas Deliveries to Electric Power Consumers (MMcf),5173.0,MMCF
2022,12,SNM,USA-NM,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NM2,New Mexico Natural Gas Deliveries to Electric Power Consumers (MMcf),9610.0,MMCF
2022,12,SMA,MASSACHUSETTS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MA2,Massachusetts Natural Gas Deliveries to Electric Power Consumers (MMcf),10958.0,MMCF
2022,12,SNC,USA-NC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NC2,North Carolina Natural Gas Deliveries to Electric Power Consumers (MMcf),40643.0,MMCF
2022,12,SCT,USA-CT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CT2,Natural Gas Delivered to Consumers in Connecticut (Including Vehicle Fuel) (MMcf),28928.0,MMCF
2022,12,SMA,MASSACHUSETTS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MA2,Natural Gas Delivered to Consumers in Massachusetts (Including Vehicle Fuel) (MMcf),52240.0,MMCF
2022,12,SMT,USA-MT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MT2,Natural Gas Delivered to Consumers in Montana (Including Vehicle Fuel) (MMcf),12622.0,MMCF
2022,12,SKY,USA-KY,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060KY2,Natural Gas Delivered to Consumers in Kentucky (Including Vehicle Fuel) (MMcf),40654.0,MMCF
2022,12,SNE,USA-NE,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NE2,Natural Gas Delivered to Consumers in Nebraska (Including Vehicle Fuel) (MMcf),21977.0,MMCF
2022,12,SMO,USA-MO,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MO2,Natural Gas Delivered to Consumers in Missouri (Including Vehicle Fuel) (MMcf),41230.0,MMCF
2022,12,STX,TEXAS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060TX2,Natural Gas Delivered to Consumers in Texas (Including Vehicle Fuel) (MMcf),363898.0,MMCF
2022,12,SKS,USA-KS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035KS2,Kansas Natural Gas Industrial Consumption (MMcf),12868.0,MMCF
2022,12,SME,USA-ME,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ME2,Maine Natural Gas Industrial Consumption (MMcf),1909.0,MMCF
2022,12,SMS,USA-MS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MS2,Mississippi Natural Gas Industrial Consumption (MMcf),12826.0,MMCF
2022,12,SOR,USA-OR,EPG0,Natural Gas,VIN,Industrial Consumption,N3035OR2,Oregon Natural Gas Industrial Consumption (MMcf),4935.0,MMCF
2022,12,SHI,USA-HI,EPG0,Natural Gas,VIN,Industrial Consumption,N3035HI2,Hawaii Natural Gas Industrial Consumption (MMcf),6.0,MMCF
2022,12,SDC,USA-DC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035DC2,the District of Columbia Natural Gas Industrial Consumption (MMcf),,MMCF
2022,12,SVA,USA-VA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035VA2,Virginia Natural Gas Industrial Consumption (MMcf),10015.0,MMCF
2022,12,SCO,COLORADO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035CO2,Colorado Natural Gas Industrial Consumption (MMcf),10238.0,MMCF
2022,12,SGA,USA-GA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035GA2,Georgia Natural Gas Industrial Consumption (MMcf),13971.0,MMCF
2022,12,SMT,USA-MT,EPG0,Natural Gas,VRS,Residential Consumption,N3010MT2,Montana Natural Gas Residential Consumption (MMcf),4277.0,MMCF
2022,12,SNC,USA-NC,EPG0,Natural Gas,VRS,Residential Consumption,N3010NC2,North Carolina Natural Gas Residential Consumption (MMcf),16198.0,MMCF
2022,12,SHI,USA-HI,EPG0,Natural Gas,VRS,Residential Consumption,N3010HI2,Hawaii Natural Gas Residential Consumption (MMcf),54.0,MMCF
2022,12,SCA,CALIFORNIA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in California (MMcf),28319.0,MMCF
2022,12,SVA,USA-VA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Virginia (MMcf),9603.0,MMCF
2022,12,SMT,USA-MT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Montana (MMcf),4340.0,MMCF
2022,12,SMO,USA-MO,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMO_2,Missouri Natural Gas Vehicle Fuel Consumption (MMcf),12.0,MMCF
2022,12,SND,USA-ND,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SND_2,North Dakota Natural Gas Vehicle Fuel Consumption (MMcf),0.0,MMCF
2022,12,SDE,USA-DE,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SDE_2,Delaware Natural Gas Vehicle Fuel Consumption (MMcf),0.0,MMCF
2022,12,SRI,USA-RI,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SRI_2,Rhode Island Natural Gas Vehicle Fuel Consumption (MMcf),9.0,MMCF
2022,12,SKS,USA-KS,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SKS_2,Kansas Natural Gas Vehicle Fuel Consumption (MMcf),111.0,MMCF
2022,12,SNY,NEW YORK,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNY_2,New York Natural Gas Vehicle Fuel Consumption (MMcf),199.0,MMCF
2022,12,SLA,USA-LA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SLA_2,Louisiana Natural Gas Vehicle Fuel Consumption (MMcf),29.0,MMCF
2022,12,SIL,USA-IL,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045IL2,Illinois Natural Gas Deliveries to Electric Power Consumers (MMcf),16178.0,MMCF
2022,12,SLA,USA-LA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045LA2,Louisiana Natural Gas Deliveries to Electric Power Consumers (MMcf),26098.0,MMCF
2022,12,SVA,USA-VA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045VA2,Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),32207.0,MMCF
2022,12,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),993345.0,MMCF
2022,12,SRI,USA-RI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045RI2,Rhode Island Natural Gas Deliveries to Electric Power Consumers (MMcf),3936.0,MMCF
2022,12,SVT,USA-VT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045VT2,Vermont Natural Gas Deliveries to Electric Power Consumers (MMcf),1.0,MMCF
2022,12,SMN,MINNESOTA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MN2,Minnesota Natural Gas Deliveries to Electric Power Consumers (MMcf),7110.0,MMCF
2022,12,SFL,FLORIDA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060FL2,Natural Gas Delivered to Consumers in Florida (Including Vehicle Fuel) (MMcf),118645.0,MMCF
2022,12,SOH,OHIO,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060OH2,Natural Gas Delivered to Consumers in Ohio (Including Vehicle Fuel) (MMcf),153092.0,MMCF
2022,12,SUT,USA-UT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060UT2,Natural Gas Delivered to Consumers in Utah (Including Vehicle Fuel) (MMcf),33127.0,MMCF
2022,12,SNH,USA-NH,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NH2,Natural Gas Delivered to Consumers in New Hampshire (Including Vehicle Fuel) (MMcf),5047.0,MMCF
2022,12,SWY,USA-WY,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WY2,Natural Gas Delivered to Consumers in Wyoming (Including Vehicle Fuel) (MMcf),11829.0,MMCF
2022,12,SDC,USA-DC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060DC2,Natural Gas Delivered to Consumers in the District of Columbia (Including Vehicle Fuel) (MMcf),4047.0,MMCF
2022,12,SCA,CALIFORNIA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CA2,Natural Gas Delivered to Consumers in California (Including Vehicle Fuel) (MMcf),211233.0,MMCF
2022,12,SDE,USA-DE,EPG0,Natural Gas,VIN,Industrial Consumption,N3035DE2,Delaware Natural Gas Industrial Consumption (MMcf),2706.0,MMCF
2022,12,SPA,USA-PA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035PA2,Pennsylvania Natural Gas Industrial Consumption (MMcf),23475.0,MMCF
2022,12,SWV,USA-WV,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WV2,West Virginia Natural Gas Industrial Consumption (MMcf),3759.0,MMCF
2022,12,SNE,USA-NE,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NE2,Nebraska Natural Gas Industrial Consumption (MMcf),8324.0,MMCF
2022,12,SAR,USA-AR,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AR2,Arkansas Natural Gas Industrial Consumption (MMcf),9439.0,MMCF
2022,12,SMN,MINNESOTA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MN2,Minnesota Natural Gas Industrial Consumption (MMcf),14938.0,MMCF
2022,12,SNH,USA-NH,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NH2,New Hampshire Natural Gas Industrial Consumption (MMcf),1014.0,MMCF
2022,12,SVT,USA-VT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035VT2,Vermont Natural Gas Industrial Consumption (MMcf),201.0,MMCF
2022,12,SWV,USA-WV,EPG0,Natural Gas,VRS,Residential Consumption,N3010WV2,West Virginia Natural Gas Residential Consumption (MMcf),4324.0,MMCF
2022,12,SME,USA-ME,EPG0,Natural Gas,VRS,Residential Consumption,N3010ME2,Maine Natural Gas Residential Consumption (MMcf),466.0,MMCF
2022,12,SRI,USA-RI,EPG0,Natural Gas,VRS,Residential Consumption,N3010RI2,Rhode Island Natural Gas Residential Consumption (MMcf),2169.0,MMCF
2022,12,SUT,USA-UT,EPG0,Natural Gas,VRS,Residential Consumption,N3010UT2,Utah Natural Gas Residential Consumption (MMcf),14470.0,MMCF
2022,12,SMN,MINNESOTA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Minnesota (MMcf),17589.0,MMCF
2022,12,SAZ,USA-AZ,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AZ2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arizona (MMcf),4269.0,MMCF
2022,12,SNV,USA-NV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Nevada (MMcf),3263.0,MMCF
2022,12,SSD,USA-SD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Dakota (MMcf),2360.0,MMCF
2022,12,SVT,USA-VT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Vermont (MMcf),863.0,MMCF
2022,12,SAK,USA-AK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alaska (MMcf),2332.0,MMCF
2022,12,SOK,USA-OK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oklahoma (MMcf),6834.0,MMCF
2022,12,SAL,USA-AL,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SAL_2,Alabama Natural Gas Vehicle Fuel Consumption (MMcf),8.0,MMCF
2022,12,SMA,MASSACHUSETTS,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMA_2,Massachusetts Natural Gas Vehicle Fuel Consumption (MMcf),10.0,MMCF
2022,12,SNJ,USA-NJ,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNJ_2,New Jersey Natural Gas Vehicle Fuel Consumption (MMcf),53.0,MMCF
2022,12,SSC,USA-SC,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SSC_2,South Carolina Natural Gas Vehicle Fuel Consumption (MMcf),8.0,MMCF
2022,12,SCO,COLORADO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CO2,Colorado Natural Gas Deliveries to Electric Power Consumers (MMcf),12370.0,MMCF
2022,12,SCT,USA-CT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CT2,Connecticut Natural Gas Deliveries to Electric Power Consumers (MMcf),11335.0,MMCF
2022,12,SWV,USA-WV,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WV2,West Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),1567.0,MMCF
2022,12,SNH,USA-NH,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NH2,New Hampshire Natural Gas Deliveries to Electric Power Consumers (MMcf),1465.0,MMCF
2022,12,STN,USA-TN,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045TN2,Tennessee Natural Gas Deliveries to Electric Power Consumers (MMcf),11186.0,MMCF
2022,12,SOH,OHIO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OH2,Ohio Natural Gas Deliveries to Electric Power Consumers (MMcf),39387.0,MMCF
2022,12,SAK,USA-AK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AK2,Alaska Natural Gas Deliveries to Electric Power Consumers (MMcf),2461.0,MMCF
2022,12,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),128187.0,MMCF
2022,12,SDE,USA-DE,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060DE2,Natural Gas Delivered to Consumers in Delaware (Including Vehicle Fuel) (MMcf),8056.0,MMCF
2022,12,SNV,USA-NV,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NV2,Natural Gas Delivered to Consumers in Nevada (Including Vehicle Fuel) (MMcf),25366.0,MMCF
2022,12,SWA,WASHINGTON,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WA2,Natural Gas Delivered to Consumers in Washington (Including Vehicle Fuel) (MMcf),44072.0,MMCF
2022,12,SAK,USA-AK,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AK2,Natural Gas Delivered to Consumers in Alaska (Including Vehicle Fuel) (MMcf),14986.0,MMCF
2022,12,SIL,USA-IL,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060IL2,Natural Gas Delivered to Consumers in Illinois (Including Vehicle Fuel) (MMcf),150072.0,MMCF
2022,12,SLA,USA-LA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060LA2,Natural Gas Delivered to Consumers in Louisiana (Including Vehicle Fuel) (MMcf),135312.0,MMCF
2022,12,SSD,USA-SD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SD2,Natural Gas Delivered to Consumers in South Dakota (Including Vehicle Fuel) (MMcf),10883.0,MMCF
2022,12,SIN,USA-IN,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060IN2,Natural Gas Delivered to Consumers in Indiana (Including Vehicle Fuel) (MMcf),98152.0,MMCF
2022,12,SOK,USA-OK,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060OK2,Natural Gas Delivered to Consumers in Oklahoma (Including Vehicle Fuel) (MMcf),60379.0,MMCF
2022,12,SMA,MASSACHUSETTS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MA2,Massachusetts Natural Gas Industrial Consumption (MMcf),4552.0,MMCF
2022,12,SSD,USA-SD,EPG0,Natural Gas,VIN,Industrial Consumption,N3035SD2,South Dakota Natural Gas Industrial Consumption (MMcf),4658.0,MMCF
2022,12,SID,USA-ID,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ID2,Idaho Natural Gas Industrial Consumption (MMcf),3972.0,MMCF
2022,12,SUT,USA-UT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035UT2,Utah Natural Gas Industrial Consumption (MMcf),3122.0,MMCF
2022,12,SIL,USA-IL,EPG0,Natural Gas,VIN,Industrial Consumption,N3035IL2,Illinois Natural Gas Industrial Consumption (MMcf),28180.0,MMCF
2022,12,SOK,USA-OK,EPG0,Natural Gas,VIN,Industrial Consumption,N3035OK2,Oklahoma Natural Gas Industrial Consumption (MMcf),19251.0,MMCF
2022,12,SWI,USA-WI,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WI2,Wisconsin Natural Gas Industrial Consumption (MMcf),15456.0,MMCF
2022,12,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),760941.0,MMCF
2022,12,SMO,USA-MO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MO2,Missouri Natural Gas Industrial Consumption (MMcf),6674.0,MMCF
2022,12,SNC,USA-NC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NC2,North Carolina Natural Gas Industrial Consumption (MMcf),11348.0,MMCF
2022,12,STN,USA-TN,EPG0,Natural Gas,VIN,Industrial Consumption,N3035TN2,Tennessee Natural Gas Industrial Consumption (MMcf),13148.0,MMCF
2022,12,SIN,USA-IN,EPG0,Natural Gas,VRS,Residential Consumption,N3010IN2,Indiana Natural Gas Residential Consumption (MMcf),24082.0,MMCF
2022,12,SAK,USA-AK,EPG0,Natural Gas,VRS,Residential Consumption,N3010AK2,Alaska Natural Gas Residential Consumption (MMcf),3233.0,MMCF
2022,12,SNE,USA-NE,EPG0,Natural Gas,VRS,Residential Consumption,N3010NE2,Nebraska Natural Gas Residential Consumption (MMcf),7455.0,MMCF
2022,12,SSC,USA-SC,EPG0,Natural Gas,VRS,Residential Consumption,N3010SC2,South Carolina Natural Gas Residential Consumption (MMcf),6992.0,MMCF
2022,12,SAZ,USA-AZ,EPG0,Natural Gas,VRS,Residential Consumption,N3010AZ2,Arizona Natural Gas Residential Consumption (MMcf),6583.0,MMCF
2022,12,SFL,FLORIDA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020FL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Florida (MMcf),6031.0,MMCF
2022,12,SIA,USA-IA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Iowa (MMcf),8702.0,MMCF
2022,12,SMA,MASSACHUSETTS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Massachusetts (MMcf),16382.0,MMCF
2022,12,SMD,USA-MD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maryland (MMcf),10078.0,MMCF
2022,12,SME,USA-ME,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ME2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maine (MMcf),1283.0,MMCF
2022,12,SID,USA-ID,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ID2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Idaho (MMcf),3562.0,MMCF
2022,12,SCO,COLORADO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CO2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Colorado (MMcf),9827.0,MMCF
2022,12,SCT,USA-CT,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SCT_2,Connecticut Natural Gas Vehicle Fuel Consumption (MMcf),19.0,MMCF
2022,12,SDC,USA-DC,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SDC_2,District of Columbia Natural Gas Vehicle Fuel Consumption (MMcf),25.0,MMCF
2022,12,SNH,USA-NH,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNH_2,New Hampshire Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2022,12,SNC,USA-NC,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNC_2,North Carolina Natural Gas Vehicle Fuel Consumption (MMcf),143.0,MMCF
2022,12,SOR,USA-OR,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SOR_2,Oregon Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2022,12,SWI,USA-WI,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SWI_2,Wisconsin Natural Gas Vehicle Fuel Consumption (MMcf),36.0,MMCF
2022,12,SMS,USA-MS,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMS_2,Mississippi Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2022,12,SNV,USA-NV,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNV_2,Nevada Natural Gas Vehicle Fuel Consumption (MMcf),101.0,MMCF
2022,12,SWA,WASHINGTON,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SWA_2,Washington Natural Gas Vehicle Fuel Consumption (MMcf),19.0,MMCF
2022,12,SDE,USA-DE,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045DE2,Delaware Natural Gas Deliveries to Electric Power Consumers (MMcf),1610.0,MMCF
2022,12,SND,USA-ND,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045ND2,North Dakota Natural Gas Deliveries to Electric Power Consumers (MMcf),1355.0,MMCF
2022,12,SNE,USA-NE,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NE2,Nebraska Natural Gas Deliveries to Electric Power Consumers (MMcf),883.0,MMCF
2022,12,SAZ,USA-AZ,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AZ2,Arizona Natural Gas Deliveries to Electric Power Consumers (MMcf),26197.0,MMCF
2022,12,SMI,USA-MI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MI2,Michigan Natural Gas Deliveries to Electric Power Consumers (MMcf),28124.0,MMCF
2022,12,SDC,USA-DC,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045DC2,District of Columbia Natural Gas Deliveries to Electric Power Consumers (MMcf),,MMCF
2022,12,SMS,USA-MS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MS2,Mississippi Natural Gas Deliveries to Electric Power Consumers (MMcf),32567.0,MMCF
2022,12,SGA,USA-GA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045GA2,Georgia Natural Gas Deliveries to Electric Power Consumers (MMcf),32465.0,MMCF
2022,12,SUT,USA-UT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045UT2,Utah Natural Gas Deliveries to Electric Power Consumers (MMcf),7519.0,MMCF
2022,12,SFL,FLORIDA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045FL2,Florida Natural Gas Deliveries to Electric Power Consumers (MMcf),99840.0,MMCF
2022,12,SWY,USA-WY,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WY2,Wyoming Natural Gas Deliveries to Electric Power Consumers (MMcf),1348.0,MMCF
2022,12,SMD,USA-MD,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MD2,Maryland Natural Gas Deliveries to Electric Power Consumers (MMcf),6289.0,MMCF
2022,12,SOK,USA-OK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OK2,Oklahoma Natural Gas Deliveries to Electric Power Consumers (MMcf),23194.0,MMCF
2022,12,SOR,USA-OR,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OR2,Oregon Natural Gas Deliveries to Electric Power Consumers (MMcf),15158.0,MMCF
2022,12,SKS,USA-KS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060KS2,Natural Gas Delivered to Consumers in Kansas (Including Vehicle Fuel) (MMcf),34071.0,MMCF
2022,12,SNY,NEW YORK,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NY2,Natural Gas Delivered to Consumers in New York (Including Vehicle Fuel) (MMcf),157653.0,MMCF
2022,12,SND,USA-ND,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060ND2,Natural Gas Delivered to Consumers in North Dakota (Including Vehicle Fuel) (MMcf),9239.0,MMCF
2022,12,SGA,USA-GA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060GA2,Natural Gas Delivered to Consumers in Georgia (Including Vehicle Fuel) (MMcf),78064.0,MMCF
2022,12,SVT,USA-VT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060VT2,Natural Gas Delivered to Consumers in Vermont (Including Vehicle Fuel) (MMcf),1595.0,MMCF
2022,12,SMD,USA-MD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MD2,Natural Gas Delivered to Consumers in Maryland (Including Vehicle Fuel) (MMcf),32681.0,MMCF
2022,12,SAL,USA-AL,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AL2,Alabama Natural Gas Industrial Consumption (MMcf),17899.0,MMCF
2022,12,SAZ,USA-AZ,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AZ2,Arizona Natural Gas Industrial Consumption (MMcf),1998.0,MMCF
2022,12,SID,USA-ID,EPG0,Natural Gas,VRS,Residential Consumption,N3010ID2,Idaho Natural Gas Residential Consumption (MMcf),6184.0,MMCF
2022,12,SMO,USA-MO,EPG0,Natural Gas,VRS,Residential Consumption,N3010MO2,Missouri Natural Gas Residential Consumption (MMcf),19076.0,MMCF
2022,12,SMS,USA-MS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MS2,Mississippi Natural Gas Residential Consumption (MMcf),3555.0,MMCF
2022,12,SCA,CALIFORNIA,EPG0,Natural Gas,VRS,Residential Consumption,N3010CA2,California Natural Gas Residential Consumption (MMcf),66984.0,MMCF
2022,12,SOR,USA-OR,EPG0,Natural Gas,VRS,Residential Consumption,N3010OR2,Oregon Natural Gas Residential Consumption (MMcf),8519.0,MMCF
2022,12,SVT,USA-VT,EPG0,Natural Gas,VRS,Residential Consumption,N3010VT2,Vermont Natural Gas Residential Consumption (MMcf),527.0,MMCF
2022,12,SCT,USA-CT,EPG0,Natural Gas,VRS,Residential Consumption,N3010CT2,Connecticut Natural Gas Residential Consumption (MMcf),7964.0,MMCF
2022,12,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),834803.0,MMCF
2022,12,SFL,FLORIDA,EPG0,Natural Gas,VRS,Residential Consumption,N3010FL2,Florida Natural Gas Residential Consumption (MMcf),1986.0,MMCF
